Year,"Country of origin","Country of origin (ISO)","Country of asylum","Country of asylum (ISO)",Authority,"Application type","Stage of procedure","Cases / Persons",applied
2019,"Russian Federation",RUS,-,-,G,A,AR,P,3446
2019,"Russian Federation",RUS,-,-,G,N,FI,P,7776
2019,"Russian Federation",RUS,-,-,G,N,FA,P,8055
2019,"Russian Federation",RUS,-,-,G,R,RA,P,1906
2019,"Russian Federation",RUS,-,-,G,A,JR,P,5
2019,"Russian Federation",RUS,-,-,G,NR,FA,P,14
2019,"Russian Federation",RUS,-,-,G,R,FI,P,5
2019,"Russian Federation",RUS,-,-,G,N,FI,C,298
2019,"Russian Federation",RUS,-,-,G,R,RA,C,72
2019,"Russian Federation",RUS,-,-,G,A,RA,P,244
2019,"Russian Federation",RUS,-,-,G,A,AR,C,36
2019,"Russian Federation",RUS,-,-,G,N,NA,P,3145
2019,"Russian Federation",RUS,-,-,G,NR,FI,P,5
2019,"Russian Federation",RUS,-,-,G,J,JR,P,96
2019,"Russian Federation",RUS,-,-,G,N,EO,P,725
2019,"Russian Federation",RUS,-,-,G,N,IN,C,1870
2019,Rwanda,RWA,-,-,U,N,FI,P,31
2019,Rwanda,RWA,-,-,G,A,AR,P,286
2019,Rwanda,RWA,-,-,G,N,FA,P,36
2019,Rwanda,RWA,-,-,G,N,FI,P,4123
2019,Rwanda,RWA,-,-,G,R,RA,P,76
2019,Rwanda,RWA,-,-,U,A,AR,P,5
2019,Rwanda,RWA,-,-,G,N,FI,C,27
2019,Rwanda,RWA,-,-,G,R,RA,C,5
2019,Rwanda,RWA,-,-,G,A,RA,P,17
2019,Rwanda,RWA,-,-,G,A,AR,C,5
2019,Rwanda,RWA,-,-,G,N,NA,P,94
2019,Rwanda,RWA,-,-,G,N,EO,P,13
2019,Rwanda,RWA,-,-,G,N,IN,C,299
2019,"El Salvador",SLV,-,-,G,N,FI,P,20605
2019,"El Salvador",SLV,-,-,G,A,AR,P,2954
2019,"El Salvador",SLV,-,-,G,N,FA,P,10
2019,"El Salvador",SLV,-,-,G,N,FI,C,5
2019,"El Salvador",SLV,-,-,G,R,RA,C,5
2019,"El Salvador",SLV,-,-,G,R,RA,P,22
2019,"El Salvador",SLV,-,-,G,A,AR,C,135
2019,"El Salvador",SLV,-,-,G,N,NA,P,79
2019,"El Salvador",SLV,-,-,G,N,EO,P,28415
2019,"El Salvador",SLV,-,-,G,N,IN,C,5204
2019,"Saudi Arabia",SAU,-,-,U,N,FI,P,20
2019,"Saudi Arabia",SAU,-,-,G,A,AR,P,120
2019,"Saudi Arabia",SAU,-,-,G,N,FI,P,441
2019,"Saudi Arabia",SAU,-,-,G,A,AR,C,10
2019,"Saudi Arabia",SAU,-,-,G,N,NA,P,36
2019,"Saudi Arabia",SAU,-,-,G,N,FA,P,15
2019,"Saudi Arabia",SAU,-,-,G,N,EO,P,19
2019,"Saudi Arabia",SAU,-,-,G,N,IN,C,110
2019,Senegal,SEN,-,-,U,N,FI,P,389
2019,Senegal,SEN,-,-,G,A,AR,P,1456
2019,Senegal,SEN,-,-,G,N,FI,P,5699
2019,Senegal,SEN,-,-,G,A,JR,P,138
2019,Senegal,SEN,-,-,G,N,FA,P,38
2019,Senegal,SEN,-,-,G,R,RA,P,204
2019,Senegal,SEN,-,-,G,N,FI,C,10
2019,Senegal,SEN,-,-,G,A,RA,P,40
2019,Senegal,SEN,-,-,G,A,AR,C,10
2019,Senegal,SEN,-,-,G,N,NA,P,277
2019,Senegal,SEN,-,-,U,A,AR,P,25
2019,Senegal,SEN,-,-,G,J,JR,P,5
2019,Senegal,SEN,-,-,G,N,EO,P,19
2019,Senegal,SEN,-,-,G,N,IN,C,63
2019,Seychelles,SYC,-,-,G,N,FI,P,10
2019,Singapore,SGP,-,-,G,N,FI,P,10
2019,Singapore,SGP,-,-,G,N,EO,P,5
2019,"Sierra Leone",SLE,-,-,U,N,FI,P,167
2019,"Sierra Leone",SLE,-,-,G,A,AR,P,185
2019,"Sierra Leone",SLE,-,-,G,N,FI,P,1487
2019,"Sierra Leone",SLE,-,-,G,N,FA,P,26
2019,"Sierra Leone",SLE,-,-,G,R,RA,P,124
2019,"Sierra Leone",SLE,-,-,G,N,FI,C,5
2019,"Sierra Leone",SLE,-,-,G,R,RA,C,5
2019,"Sierra Leone",SLE,-,-,G,A,RA,P,15
2019,"Sierra Leone",SLE,-,-,G,A,AR,C,25
2019,"Sierra Leone",SLE,-,-,G,N,NA,P,188
2019,"Sierra Leone",SLE,-,-,U,A,AR,P,35
2019,"Sierra Leone",SLE,-,-,G,N,EO,P,39
2019,"Sierra Leone",SLE,-,-,G,N,IN,C,43
2019,"Solomon Islands",SLB,-,-,G,A,AR,P,5
2019,"Solomon Islands",SLB,-,-,G,N,FI,P,68
2019,Somalia,SOM,-,-,U,N,FI,P,2650
2019,Somalia,SOM,-,-,U,A,AR,P,132
2019,Somalia,SOM,-,-,U,R,RA,P,5
2019,Somalia,SOM,-,-,G,N,FI,P,26843
2019,Somalia,SOM,-,-,G,N,FA,P,755
2019,Somalia,SOM,-,-,G,R,RA,P,1108
2019,Somalia,SOM,-,-,G,A,AR,P,2073
2019,Somalia,SOM,-,-,G,N,FI,C,222
2019,Somalia,SOM,-,-,G,R,RA,C,361
2019,Somalia,SOM,-,-,G,A,RA,P,51
2019,Somalia,SOM,-,-,G,A,AR,C,61
2019,Somalia,SOM,-,-,G,N,NA,P,3572
2019,Somalia,SOM,-,-,J,A,AR,P,41
2019,Somalia,SOM,-,-,J,N,FI,P,73
2019,Somalia,SOM,-,-,U,R,JR,P,5
2019,Somalia,SOM,-,-,G,J,JR,P,18
2019,Somalia,SOM,-,-,G,N,EO,P,81
2019,Somalia,SOM,-,-,G,N,IN,C,10
2019,Somalia,SOM,-,-,U,NR,FA,P,100
2019,Spain,ESP,-,-,G,N,FI,P,50
2019,Spain,ESP,-,-,G,A,AR,P,10
2019,Spain,ESP,-,-,G,N,NA,P,5
2019,Spain,ESP,-,-,G,N,EO,P,43
2019,Spain,ESP,-,-,G,N,IN,C,22
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,N,FA,P,132
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,N,FI,P,4827
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,R,RA,P,2915
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,A,AR,P,1920
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,N,FI,C,27
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,A,RA,P,350
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,A,AR,C,5
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,N,NA,P,1558
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,A,JR,P,5
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,N,EO,P,47
2019,"Serbia and Kosovo: S/RES/1244 (1999)",SRB,-,-,G,N,IN,C,101
2019,"Viet Nam",VNM,-,-,G,A,AR,P,707
2019,"Viet Nam",VNM,-,-,G,N,FI,P,3518
2019,"Viet Nam",VNM,-,-,G,N,FA,P,401
2019,"Viet Nam",VNM,-,-,G,R,RA,P,103
2019,"Viet Nam",VNM,-,-,U,N,FI,P,259
2019,"Viet Nam",VNM,-,-,G,R,FI,P,54
2019,"Viet Nam",VNM,-,-,G,N,FI,C,46
2019,"Viet Nam",VNM,-,-,G,A,RA,P,5
2019,"Viet Nam",VNM,-,-,G,A,AR,C,309
2019,"Viet Nam",VNM,-,-,G,N,NA,P,825
2019,"Viet Nam",VNM,-,-,G,N,TA,P,5
2019,"Viet Nam",VNM,-,-,U,A,AR,P,118
2019,"Viet Nam",VNM,-,-,G,N,EO,P,442
2019,"Viet Nam",VNM,-,-,G,N,IN,C,124
2019,"South Sudan",SSD,-,-,U,A,AR,P,14
2019,"South Sudan",SSD,-,-,U,N,FI,P,4880
2019,"South Sudan",SSD,-,-,U,R,RA,P,5
2019,"South Sudan",SSD,-,-,G,A,AR,P,24
2019,"South Sudan",SSD,-,-,G,N,FA,P,36
2019,"South Sudan",SSD,-,-,G,N,FI,P,3243
2019,"South Sudan",SSD,-,-,G,N,FI,C,5
2019,"South Sudan",SSD,-,-,G,A,AR,C,5
2019,"South Sudan",SSD,-,-,G,N,NA,P,37
2019,"South Sudan",SSD,-,-,G,R,RA,P,5
2019,"South Sudan",SSD,-,-,G,N,EO,P,14
2019,"South Sudan",SSD,-,-,G,N,IN,C,26
2019,Stateless,XXA,-,-,G,A,AR,P,691
2019,Stateless,XXA,-,-,G,N,FI,P,3090
2019,Stateless,XXA,-,-,G,R,RA,P,379
2019,Stateless,XXA,-,-,G,NR,FA,P,31
2019,Stateless,XXA,-,-,G,N,FI,C,32
2019,Stateless,XXA,-,-,G,R,RA,C,14
2019,Stateless,XXA,-,-,G,A,AR,C,61
2019,Stateless,XXA,-,-,G,N,NA,P,654
2019,Stateless,XXA,-,-,U,N,FI,P,2163
2019,Stateless,XXA,-,-,G,N,FA,P,5
2019,Stateless,XXA,-,-,G,N,TA,P,30
2019,Stateless,XXA,-,-,G,J,JR,P,10
2019,"Saint Kitts and Nevis",KNA,-,-,G,A,AR,C,5
2019,"Saint Kitts and Nevis",KNA,-,-,G,N,FI,P,5
2019,"Sao Tome and Principe",STP,-,-,G,N,FI,P,5
2019,Sudan,SDN,-,-,U,N,FI,P,14372
2019,Sudan,SDN,-,-,U,A,AR,P,988
2019,Sudan,SDN,-,-,U,R,RA,P,25
2019,Sudan,SDN,-,-,G,A,AR,P,1537
2019,Sudan,SDN,-,-,G,N,FI,P,8968
2019,Sudan,SDN,-,-,G,N,FA,P,228
2019,Sudan,SDN,-,-,G,R,RA,P,473
2019,Sudan,SDN,-,-,J,N,FI,P,130
2019,Sudan,SDN,-,-,G,N,FI,C,67
2019,Sudan,SDN,-,-,G,A,RA,P,169
2019,Sudan,SDN,-,-,G,A,AR,C,167
2019,Sudan,SDN,-,-,G,N,NA,P,574
2019,Sudan,SDN,-,-,U,N,AR,P,10
2019,Sudan,SDN,-,-,G,N,TA,P,10
2019,Sudan,SDN,-,-,G,NR,FI,P,5
2019,Sudan,SDN,-,-,U,R,JR,P,12
2019,Sudan,SDN,-,-,G,J,JR,P,5
2019,Sudan,SDN,-,-,G,N,EO,P,39
2019,Sudan,SDN,-,-,G,N,IN,C,100
2019,Sudan,SDN,-,-,U,NR,FA,P,121
2019,Suriname,SUR,-,-,G,N,FI,P,33
2019,Suriname,SUR,-,-,G,A,AR,P,28
2019,Suriname,SUR,-,-,G,N,IN,C,5
2019,Slovakia,SVK,-,-,G,N,FA,P,5
2019,Slovakia,SVK,-,-,G,A,AR,P,20
2019,Slovakia,SVK,-,-,G,N,FI,P,48
2019,Slovakia,SVK,-,-,G,R,RA,P,5
2019,Slovakia,SVK,-,-,G,N,IN,C,5
2019,Eswatini,SWZ,-,-,G,N,FI,P,20
2019,Eswatini,SWZ,-,-,G,N,NA,P,5
2019,Eswatini,SWZ,-,-,G,A,AR,P,14
2019,Sweden,SWE,-,-,G,N,NA,P,5
2019,Sweden,SWE,-,-,G,A,AR,P,5
2019,Sweden,SWE,-,-,G,N,FI,P,5
2019,Sweden,SWE,-,-,G,N,IN,C,5
2019,"Syrian Arab Rep.",SYR,-,-,G,N,FI,P,34140
2019,"Syrian Arab Rep.",SYR,-,-,U,N,FI,P,7757
2019,"Syrian Arab Rep.",SYR,-,-,G,A,AR,P,2041
2019,"Syrian Arab Rep.",SYR,-,-,G,N,FA,P,3124
2019,"Syrian Arab Rep.",SYR,-,-,G,R,RA,P,2815
2019,"Syrian Arab Rep.",SYR,-,-,G,NR,FA,P,487
2019,"Syrian Arab Rep.",SYR,-,-,G,R,FI,P,54
2019,"Syrian Arab Rep.",SYR,-,-,J,N,FI,P,340
2019,"Syrian Arab Rep.",SYR,-,-,G,N,FI,C,659
2019,"Syrian Arab Rep.",SYR,-,-,G,R,RA,C,21
2019,"Syrian Arab Rep.",SYR,-,-,G,A,RA,P,19
2019,"Syrian Arab Rep.",SYR,-,-,G,A,AR,C,29
2019,"Syrian Arab Rep.",SYR,-,-,G,N,NA,P,39270
2019,"Syrian Arab Rep.",SYR,-,-,G,A,JR,P,5
2019,"Syrian Arab Rep.",SYR,-,-,U,A,AR,P,21
2019,"Syrian Arab Rep.",SYR,-,-,G,N,TA,P,288
2019,"Syrian Arab Rep.",SYR,-,-,G,NR,FI,P,5
2019,"Syrian Arab Rep.",SYR,-,-,G,J,JR,P,37
2019,"Syrian Arab Rep.",SYR,-,-,G,N,EO,P,36
2019,"Syrian Arab Rep.",SYR,-,-,G,N,IN,C,125
2019,"United Rep. of Tanzania",TZA,-,-,G,A,AR,P,75
2019,"United Rep. of Tanzania",TZA,-,-,G,N,FI,P,354
2019,"United Rep. of Tanzania",TZA,-,-,G,R,RA,P,41
2019,"United Rep. of Tanzania",TZA,-,-,G,A,RA,P,5
2019,"United Rep. of Tanzania",TZA,-,-,G,A,AR,C,26
2019,"United Rep. of Tanzania",TZA,-,-,G,N,NA,P,212
2019,"United Rep. of Tanzania",TZA,-,-,U,N,FI,P,15
2019,"United Rep. of Tanzania",TZA,-,-,G,N,FA,P,23
2019,"United Rep. of Tanzania",TZA,-,-,G,N,EO,P,10
2019,"United Rep. of Tanzania",TZA,-,-,G,N,IN,C,39
2019,Thailand,THA,-,-,G,A,AR,P,1012
2019,Thailand,THA,-,-,G,N,FI,P,1001
2019,Thailand,THA,-,-,G,N,FI,C,5
2019,Thailand,THA,-,-,G,A,AR,C,5
2019,Thailand,THA,-,-,G,N,NA,P,5
2019,Thailand,THA,-,-,G,N,FA,P,294
2019,Thailand,THA,-,-,U,N,FI,P,29
2019,Thailand,THA,-,-,G,N,EO,P,13
2019,Thailand,THA,-,-,G,N,IN,C,19
2019,Tajikistan,TJK,-,-,U,A,AR,P,10
2019,Tajikistan,TJK,-,-,G,N,FA,P,38
2019,Tajikistan,TJK,-,-,G,N,FI,P,687
2019,Tajikistan,TJK,-,-,G,N,FI,C,10
2019,Tajikistan,TJK,-,-,G,A,AR,P,222
2019,Tajikistan,TJK,-,-,G,A,RA,P,5
2019,Tajikistan,TJK,-,-,G,R,RA,P,212
2019,Tajikistan,TJK,-,-,G,A,AR,C,5
2019,Tajikistan,TJK,-,-,G,N,NA,P,412
2019,Tajikistan,TJK,-,-,U,N,FI,P,15
2019,Tajikistan,TJK,-,-,G,N,TA,P,62
2019,Tajikistan,TJK,-,-,G,J,JR,P,138
2019,Tajikistan,TJK,-,-,G,N,EO,P,24
2019,Tajikistan,TJK,-,-,G,N,IN,C,71
2019,Turkmenistan,TKM,-,-,G,N,FI,P,55
2019,Turkmenistan,TKM,-,-,G,N,NA,P,37
2019,Turkmenistan,TKM,-,-,G,N,FA,P,5
2019,Turkmenistan,TKM,-,-,G,N,TA,P,19
2019,Turkmenistan,TKM,-,-,G,A,AR,P,15
2019,Turkmenistan,TKM,-,-,G,N,EO,P,5
2019,Turkmenistan,TKM,-,-,G,N,IN,C,56
2019,Timor-Leste,TLS,-,-,G,N,FI,P,10
2019,Timor-Leste,TLS,-,-,G,A,AR,P,5
2019,Timor-Leste,TLS,-,-,G,N,EO,P,5
2019,Togo,TGO,-,-,U,A,AR,P,10
2019,Togo,TGO,-,-,U,N,FI,P,96
2019,Togo,TGO,-,-,G,N,FI,P,664
2019,Togo,TGO,-,-,G,R,RA,P,63
2019,Togo,TGO,-,-,G,A,AR,P,182
2019,Togo,TGO,-,-,G,A,RA,P,5
2019,Togo,TGO,-,-,G,A,AR,C,5
2019,Togo,TGO,-,-,G,N,NA,P,263
2019,Togo,TGO,-,-,G,N,FA,P,15
2019,Togo,TGO,-,-,G,N,EO,P,28
2019,Togo,TGO,-,-,G,N,IN,C,89
2019,Tonga,TON,-,-,G,A,AR,P,13
2019,Tonga,TON,-,-,G,N,FI,P,227
2019,Tonga,TON,-,-,G,N,EO,P,5
2019,"Trinidad and Tobago",TTO,-,-,G,N,FI,P,129
2019,"Trinidad and Tobago",TTO,-,-,G,A,AR,P,39
2019,"Trinidad and Tobago",TTO,-,-,G,A,AR,C,11
2019,"Trinidad and Tobago",TTO,-,-,G,N,NA,P,5
2019,"Trinidad and Tobago",TTO,-,-,G,N,EO,P,30
2019,"Trinidad and Tobago",TTO,-,-,G,N,IN,C,14
2019,Tunisia,TUN,-,-,G,N,FA,P,166
2019,Tunisia,TUN,-,-,G,N,FI,P,3497
2019,Tunisia,TUN,-,-,G,R,RA,P,233
2019,Tunisia,TUN,-,-,G,A,AR,P,317
2019,Tunisia,TUN,-,-,G,N,FI,C,5
2019,Tunisia,TUN,-,-,G,R,RA,C,5
2019,Tunisia,TUN,-,-,G,A,RA,P,10
2019,Tunisia,TUN,-,-,G,A,AR,C,15
2019,Tunisia,TUN,-,-,G,N,NA,P,475
2019,Tunisia,TUN,-,-,U,N,FI,P,10
2019,Tunisia,TUN,-,-,G,N,EO,P,10
2019,Tunisia,TUN,-,-,G,N,IN,C,35
2019,Turkey,TUR,-,-,U,N,FI,P,454
2019,Turkey,TUR,-,-,G,N,FI,P,17449
2019,Turkey,TUR,-,-,G,A,AR,P,2257
2019,Turkey,TUR,-,-,G,N,FA,P,965
2019,Turkey,TUR,-,-,G,R,RA,P,1248
2019,Turkey,TUR,-,-,G,NR,FA,P,10
2019,Turkey,TUR,-,-,G,R,FI,P,11
2019,Turkey,TUR,-,-,G,N,FI,C,374
2019,Turkey,TUR,-,-,G,R,RA,C,27
2019,Turkey,TUR,-,-,G,A,RA,P,284
2019,Turkey,TUR,-,-,G,A,AR,C,166
2019,Turkey,TUR,-,-,G,N,NA,P,10784
2019,Turkey,TUR,-,-,G,A,JR,P,5
2019,Turkey,TUR,-,-,G,J,JR,P,5
2019,Turkey,TUR,-,-,G,N,TA,P,5
2019,Turkey,TUR,-,-,G,NR,FI,P,5
2019,Turkey,TUR,-,-,G,N,EO,P,242
2019,Turkey,TUR,-,-,G,N,IN,C,1236
2019,Tuvalu,TUV,-,-,G,N,FI,P,10
2019,"United Arab Emirates",ARE,-,-,G,A,AR,P,31
2019,"United Arab Emirates",ARE,-,-,G,N,FI,P,16
2019,"United Arab Emirates",ARE,-,-,G,N,NA,P,5
2019,"United Arab Emirates",ARE,-,-,G,N,IN,C,10
2019,Uganda,UGA,-,-,U,N,FI,P,86
2019,Uganda,UGA,-,-,G,A,AR,P,428
2019,Uganda,UGA,-,-,G,N,FI,P,1820
2019,Uganda,UGA,-,-,G,N,FA,P,107
2019,Uganda,UGA,-,-,U,A,AR,P,26
2019,Uganda,UGA,-,-,G,N,FI,C,5
2019,Uganda,UGA,-,-,G,A,AR,C,21
2019,Uganda,UGA,-,-,G,N,NA,P,106
2019,Uganda,UGA,-,-,G,R,RA,P,60
2019,Uganda,UGA,-,-,G,N,EO,P,64
2019,Uganda,UGA,-,-,G,N,IN,C,689
2019,"Unknown ",,-,-,G,N,FI,P,60640
2019,"Unknown ",,-,-,G,A,AR,P,19053
2019,"Unknown ",,-,-,G,N,FA,P,288
2019,"Unknown ",,-,-,G,R,RA,P,749
2019,"Unknown ",,-,-,G,A,JR,P,910
2019,"Unknown ",,-,-,G,N,FI,C,102
2019,"Unknown ",,-,-,G,R,RA,C,10
2019,"Unknown ",,-,-,G,A,AR,C,15
2019,"Unknown ",,-,-,G,N,NA,P,3853
2019,"Unknown ",,-,-,U,N,FI,P,19
2019,"Unknown ",,-,-,G,R,AR,P,19402
2019,"Unknown ",,-,-,G,N,TA,P,10
2019,"Unknown ",,-,-,G,N,EO,P,114
2019,"Unknown ",,-,-,G,N,IN,C,2171
2019,Ukraine,UKR,-,-,G,A,AR,P,1794
2019,Ukraine,UKR,-,-,G,N,FI,P,8099
2019,Ukraine,UKR,-,-,G,N,FA,P,883
2019,Ukraine,UKR,-,-,G,R,RA,P,574
2019,Ukraine,UKR,-,-,G,NR,FA,P,5
2019,Ukraine,UKR,-,-,G,R,FI,P,15
2019,Ukraine,UKR,-,-,G,N,FI,C,19
2019,Ukraine,UKR,-,-,G,R,RA,C,5
2019,Ukraine,UKR,-,-,G,A,RA,P,44
2019,Ukraine,UKR,-,-,G,A,AR,C,71
2019,Ukraine,UKR,-,-,G,N,NA,P,1180
2019,Ukraine,UKR,-,-,G,J,JR,P,5
2019,Ukraine,UKR,-,-,G,N,TA,P,6011
2019,Ukraine,UKR,-,-,G,NR,FI,P,11
2019,Ukraine,UKR,-,-,G,N,EO,P,250
2019,Ukraine,UKR,-,-,G,N,IN,C,469
2019,Uruguay,URY,-,-,G,N,FI,P,148
2019,Uruguay,URY,-,-,G,A,AR,P,12
2019,Uruguay,URY,-,-,G,N,EO,P,16
2019,Uruguay,URY,-,-,G,N,IN,C,14
2019,"United States of America",USA,-,-,G,N,FI,P,1431
2019,"United States of America",USA,-,-,G,A,AR,P,594
2019,"United States of America",USA,-,-,G,N,FA,P,10
2019,"United States of America",USA,-,-,G,N,FI,C,10
2019,"United States of America",USA,-,-,G,N,NA,P,19
2019,"United States of America",USA,-,-,G,R,RA,P,15
2019,"United States of America",USA,-,-,G,N,TA,P,5
2019,Uzbekistan,UZB,-,-,U,A,AR,P,5
2019,Uzbekistan,UZB,-,-,U,N,FI,P,10
2019,Uzbekistan,UZB,-,-,G,N,FI,P,1186
2019,Uzbekistan,UZB,-,-,G,N,FA,P,455
2019,Uzbekistan,UZB,-,-,G,R,RA,P,123
2019,Uzbekistan,UZB,-,-,G,N,FI,C,5
2019,Uzbekistan,UZB,-,-,G,A,AR,P,505
2019,Uzbekistan,UZB,-,-,G,A,AR,C,5
2019,Uzbekistan,UZB,-,-,G,N,NA,P,49
2019,Uzbekistan,UZB,-,-,G,J,JR,P,23
2019,Uzbekistan,UZB,-,-,G,N,TA,P,61
2019,Uzbekistan,UZB,-,-,G,N,EO,P,339
2019,Uzbekistan,UZB,-,-,G,N,IN,C,212
2019,Vanuatu,VUT,-,-,G,N,FI,P,10
2019,Vanuatu,VUT,-,-,G,N,FA,P,5
2019,Vanuatu,VUT,-,-,G,A,AR,P,10
2019,"Holy See",VAT,-,-,G,N,FI,P,5
2019,"Saint Vincent and the Grenadines",VCT,-,-,G,A,AR,P,16
2019,"Saint Vincent and the Grenadines",VCT,-,-,G,N,FI,P,40
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,A,AR,P,10712
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,N,FI,P,379272
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,N,FA,P,15480
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,U,N,FI,P,8742
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,R,RA,P,171
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,N,FI,C,10
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,A,RA,P,11
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,A,AR,C,5
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,N,NA,P,726
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,N,EO,P,2454
2019,"Venezuela (Bolivarian Republic of)",VEN,-,-,G,N,IN,C,23210
2019,Samoa,WSM,-,-,G,N,FI,P,33
2019,"Western Sahara",ESH,-,-,G,A,AR,P,180
2019,"Western Sahara",ESH,-,-,G,N,FI,P,326
2019,"Western Sahara",ESH,-,-,G,A,RA,P,26
2019,"Western Sahara",ESH,-,-,G,R,RA,P,40
2019,Yemen,YEM,-,-,U,N,FI,P,4289
2019,Yemen,YEM,-,-,U,A,AR,P,55
2019,Yemen,YEM,-,-,G,A,AR,P,194
2019,Yemen,YEM,-,-,G,N,FI,P,3670
2019,Yemen,YEM,-,-,G,N,FA,P,135
2019,Yemen,YEM,-,-,G,R,RA,P,43
2019,Yemen,YEM,-,-,G,NR,FA,P,5
2019,Yemen,YEM,-,-,G,N,FI,C,74
2019,Yemen,YEM,-,-,G,R,RA,C,5
2019,Yemen,YEM,-,-,G,A,AR,C,22
2019,Yemen,YEM,-,-,G,N,NA,P,861
2019,Yemen,YEM,-,-,G,N,TA,P,71
2019,Yemen,YEM,-,-,G,J,JR,P,48
2019,Yemen,YEM,-,-,G,N,EO,P,61
2019,Yemen,YEM,-,-,G,N,IN,C,51
2019,Zambia,ZMB,-,-,G,N,FI,P,61
2019,Zambia,ZMB,-,-,U,N,FI,P,5
2019,Zambia,ZMB,-,-,G,A,AR,C,5
2019,Zambia,ZMB,-,-,G,R,RA,P,5
2019,Zambia,ZMB,-,-,G,N,NA,P,5
2019,Zambia,ZMB,-,-,G,A,AR,P,10
2019,Zambia,ZMB,-,-,G,N,EO,P,5
2019,Zambia,ZMB,-,-,G,N,IN,C,22
2019,Zimbabwe,ZWE,-,-,U,A,AR,P,31
2019,Zimbabwe,ZWE,-,-,U,N,FI,P,79
2019,Zimbabwe,ZWE,-,-,G,A,AR,P,319
2019,Zimbabwe,ZWE,-,-,G,N,FI,P,1065
2019,Zimbabwe,ZWE,-,-,G,N,FA,P,20
2019,Zimbabwe,ZWE,-,-,G,N,FI,C,5
2019,Zimbabwe,ZWE,-,-,G,A,AR,C,59
2019,Zimbabwe,ZWE,-,-,G,R,RA,P,15
2019,Zimbabwe,ZWE,-,-,G,N,NA,P,129
2019,Zimbabwe,ZWE,-,-,G,N,EO,P,18
2019,Zimbabwe,ZWE,-,-,G,N,IN,C,159
2020,Afghanistan,AFG,-,-,U,N,FI,P,3067
2020,Afghanistan,AFG,-,-,G,N,FI,P,56597
2020,Afghanistan,AFG,-,-,G,A,AR,P,5349
2020,Afghanistan,AFG,-,-,G,N,FA,P,4307
2020,Afghanistan,AFG,-,-,G,R,RA,P,3463
2020,Afghanistan,AFG,-,-,G,J,JR,P,87
2020,Afghanistan,AFG,-,-,G,NR,FA,P,1736
2020,Afghanistan,AFG,-,-,G,A,RA,P,97
2020,Afghanistan,AFG,-,-,G,A,AR,C,286
2020,Afghanistan,AFG,-,-,G,N,NA,P,9901
2020,Afghanistan,AFG,-,-,G,A,JR,P,5
2020,Afghanistan,AFG,-,-,G,R,AR,P,10
2020,Afghanistan,AFG,-,-,U,A,AR,P,370
2020,Afghanistan,AFG,-,-,G,N,TA,P,470
2020,Afghanistan,AFG,-,-,G,N,EO,P,15
2020,Afghanistan,AFG,-,-,G,N,IN,C,96
2020,Anguilla,AIA,-,-,G,N,FI,P,5
2020,Albania,ALB,-,-,G,A,AR,P,3834
2020,Albania,ALB,-,-,G,N,FI,P,7331
2020,Albania,ALB,-,-,G,N,FA,P,26
2020,Albania,ALB,-,-,G,R,RA,P,1781
2020,Albania,ALB,-,-,G,A,RA,P,322
2020,Albania,ALB,-,-,G,A,AR,C,315
2020,Albania,ALB,-,-,G,N,NA,P,817
2020,Albania,ALB,-,-,G,R,AR,P,7
2020,Albania,ALB,-,-,G,N,EO,P,43
2020,Albania,ALB,-,-,G,N,IN,C,233
2020,Algeria,DZA,-,-,G,N,FA,P,560
2020,Algeria,DZA,-,-,G,N,FI,P,5905
2020,Algeria,DZA,-,-,G,R,RA,P,813
2020,Algeria,DZA,-,-,G,NR,FA,P,38
2020,Algeria,DZA,-,-,G,A,AR,P,1066
2020,Algeria,DZA,-,-,G,R,AR,P,10
2020,Algeria,DZA,-,-,G,A,RA,P,55
2020,Algeria,DZA,-,-,G,A,AR,C,26
2020,Algeria,DZA,-,-,G,N,NA,P,1205
2020,Algeria,DZA,-,-,G,A,JR,P,26
2020,Algeria,DZA,-,-,G,A,FI,P,7
2020,Algeria,DZA,-,-,U,N,FI,P,17
2020,Algeria,DZA,-,-,G,N,EO,P,7
