name,unit,dataset_id,id
"UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, both sexes (household survey data) (%)",,1,3452
"UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, female (household survey data) (%)",,1,3453
"UIS: Rate of out-of-school adolescents of lower secondary school age, middle quintile, male (household survey data) (%)",,1,3454
"UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, both sexes (household survey data) (%)",,1,3455
"UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, female (household survey data) (%)",,1,3456
"UIS: Rate of out-of-school adolescents of lower secondary school age, fourth quintile, male (household survey data) (%)",,1,3457
"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, both sexes (household survey data) (%)",,1,3458
"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, female (household survey data) (%)",,1,3459
"UIS: Rate of out-of-school adolescents of lower secondary school age, richest quintile, male (household survey data) (%)",,1,3460
"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, both sexes (household survey data) (%)",,1,3461
"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, female (household survey data) (%)",,1,3462
"UIS: Rate of out-of-school adolescents of lower secondary school age, rural, male (household survey data) (%)",,1,3463
"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, both sexes (household survey data) (%)",,1,3464
"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, female (household survey data) (%)",,1,3465
"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, male (household survey data) (%)",,1,3466
"Population of the official entrance age to primary education, both sexes (number)",,33,3467
"Population of the official entrance age to primary education, female (number)",,33,3468
"Population of the official entrance age to primary education, male (number)",,33,3469
"Population of the official entrance age to secondary general education, both sexes (number)",,33,3470
"Population of the official entrance age to secondary general education, female (number)",,33,3471
"Population of the official entrance age to secondary general education, male (number)",,33,3472
"Population of the official age for post-secondary non-tertiary education, both sexes (number)",,33,3473
"Population of the official age for post-secondary non-tertiary education, female (number)",,33,3474
"Population of the official age for post-secondary non-tertiary education, male (number)",,33,3475
"Population of compulsory school age, both sexes (number)",,33,3476
"Population of compulsory school age, female (number)",,33,3477
"Population of compulsory school age, male (number)",,33,3478
"School life expectancy, pre-primary, both sexes (years)",,25,3479
"School life expectancy, pre-primary, female (years)",,25,3480
"School life expectancy, pre-primary, gender parity index (GPI)",,25,3481
"School life expectancy, pre-primary, male (years)",,25,3482
"School life expectancy, primary, both sexes (years)",,21,3483
"School life expectancy, primary, female (years)",,21,3484
"School life expectancy, primary, gender parity index (GPI)",,21,3485
"School life expectancy, primary, male (years)",,21,3486
"School life expectancy, primary and lower secondary, both sexes (years)",,22,3487
"School life expectancy, primary and lower secondary, female (years)",,22,3488
"School life expectancy, primary and lower secondary, male (years)",,22,3489
"School life expectancy, primary and secondary, both sexes (years)",,22,3490
"School life expectancy, primary and secondary, female (years)",,22,3491
"School life expectancy, primary and secondary, gender parity index (GPI)",,22,3492
"School life expectancy, primary and secondary, male (years)",,22,3493
"School life expectancy, primary to tertiary, gender parity index (GPI)",,23,3494
"School life expectancy, secondary, both sexes (years)",,22,3495
"School life expectancy, secondary, female (years)",,22,3496
"School life expectancy, secondary, gender parity index (GPI)",,22,3497
"School life expectancy, secondary, male (years)",,22,3498
"School life expectancy, post-secondary non-tertiary, both sexes (years)",,36,3499
"School life expectancy, post-secondary non-tertiary, female (years)",,36,3500
"School life expectancy, post-secondary non-tertiary, gender parity index (GPI)",,36,3501
"School life expectancy, post-secondary non-tertiary, male (years)",,36,3502
"School life expectancy, tertiary, both sexes (years)",,23,3503
"School life expectancy, tertiary, female (years)",,23,3504
"School life expectancy, tertiary, gender parity index (GPI)",,23,3505
"School life expectancy, tertiary, male (years)",,23,3506
"School life expectancy, primary and lower secondary (excluding repetition), female (years)",,22,3507
"School life expectancy, primary and lower secondary (excluding repetition), gender parity index (GPI)",,22,3508
"School life expectancy, primary and lower secondary (excluding repetition), male (years)",,22,3509
"School life expectancy, primary and lower secondary (excluding repetition), both sexes (years)",,22,3510
"Survival rate to Grade 4 of primary education, both sexes (%)",,21,3511
"Survival rate to Grade 4 of primary education, female (%)",,21,3512
"Survival rate to Grade 4 of primary education, gender parity index (GPI)",,21,3513
"Survival rate to Grade 4 of primary education, male (%)",,21,3514
"Survival rate to Grade 5 of primary education, gender parity index (GPI)",,21,3515
"Survival rate to the last grade of primary education, gender parity index (GPI)",,21,3516
"Survival rate to the last grade of lower secondary general education, female (%)",,22,3517
"Survival rate to the last grade of lower secondary general education, male (%)",,22,3518
"Survival rate to the last grade of lower secondary general education, both sexes (%)",,22,3519
"Survival rate to the last grade of lower secondary general education, gender parity index (GPI)",,22,3520
"Teachers in lower secondary education, both sexes (number)",,8,3521
"Teachers in lower secondary education, female (number)",,8,3522
"Teachers in secondary general education, both sexes (number)",,8,3523
"Teachers in secondary general education, female (number)",,8,3524
"Teachers in secondary vocational education, both sexes (number)",,8,3525
"Teachers in secondary vocational education, female (number)",,8,3526
"Teachers in upper secondary education, both sexes (number)",,8,3527
"Teachers in upper secondary education, female (number)",,8,3528
"Teachers in post-secondary non-tertiary education, both sexes (number)",,8,3529
"Teachers in post-secondary non-tertiary education, female (number)",,8,3530
"Teachers in tertiary education ISCED 5 programmes, both sexes (number)",,8,3531
"Teachers in tertiary education ISCED 5 programmes, female (number)",,8,3532
"Enrolment in tertiary education per 100,000 inhabitants, both sexes",,23,3533
"Enrolment in tertiary education per 100,000 inhabitants, female",,23,3534
"Enrolment in tertiary education per 100,000 inhabitants, male",,23,3535
"Percentage of all students in tertiary education enrolled in ISCED 5, both sexes (%)",,23,3536
Percentage of female students in tertiary education enrolled in ISCED 5,,23,3537
Percentage of male students in tertiary education enrolled in ISCED 5,,23,3538
"Percentage of all students in tertiary education enrolled in ISCED 6, both sexes (%)",,23,3539
Percentage of female students in tertiary education enrolled in ISCED 6,,23,3540
Percentage of male students in tertiary education enrolled in ISCED 6,,23,3541
"Percentage of all students in tertiary education enrolled in ISCED 7, both sexes (%)",,23,3542
Percentage of female students in tertiary education enrolled in ISCED 7,,23,3543
Percentage of male students in tertiary education enrolled in ISCED 7,,23,3544
"Percentage of all students in tertiary education enrolled in ISCED 8, both sexes (%)",,23,3545
Percentage of female students in tertiary education enrolled in ISCED 8,,23,3546
Percentage of male students in tertiary education enrolled in ISCED 8,,23,3547
Official entrance age to pre-primary education (years),,25,3548
Official entrance age to upper secondary education (years),,22,3549
Official entrance age to post-secondary non-tertiary education (years),,23,3550
Theoretical duration of pre-primary education (years),,25,3551
Theoretical duration of post-secondary non-tertiary education (years),,23,3552
"Effective transition rate from primary to lower secondary general education, gender parity index (GPI)",,22,3553
"Percentage of teachers in pre-primary education who are trained, both sexes (%)",,8,3554
"Percentage of female teachers in pre-primary education who are trained, female (%)",,8,3555
"Percentage of teachers in pre-primary education who are trained, gender parity index (GPI)",,8,3556
"Percentage of male teachers in pre-primary education who are trained, male (%)",,8,3557
"Percentage of teachers in primary education who are trained, gender parity index (GPI)",,8,3558
"Percentage of teachers in lower secondary education who are trained, both sexes (%)",,8,3559
"Percentage of female teachers in lower secondary education who are trained, female (%)",,8,3560
"Percentage of teachers in lower secondary education who are trained, gender parity index (GPI)",,8,3561
"Percentage of male teachers in lower secondary education who are trained, male (%)",,8,3562
"Percentage of teachers in secondary education who are trained, gender parity index (GPI)",,8,3563
"Percentage of teachers in upper secondary education who are trained, both sexes (%)",,8,3564
"Percentage of female teachers in upper secondary education who are trained, female (%)",,8,3565
"Percentage of teachers in upper secondary education who are trained, gender parity index (GPI)",,8,3566
"Percentage of male teachers in upper secondary education who are trained, male (%)",,8,3567
"Percentage of teachers in post-secondary non-tertiary education who are trained, both sexes (%)",,8,3568
"Percentage of female teachers in post-secondary non-tertiary education who are trained, female (%)",,8,3569
"Percentage of teachers in post-secondary non-tertiary education who are trained, gender parity index (GPI)",,8,3570
"Percentage of male teachers in post-secondary non-tertiary education who are trained, male (%)",,8,3571
"Percentage of students enrolled in primary education who are under-age, both sexes (%)",,21,3572
"Percentage of female students enrolled in primary education who are under-age, female (%)",,21,3573
"Percentage of male students enrolled in primary education who are under-age, male (%)",,21,3574
"Under-age enrolment ratio in primary education, both sexes (%)",,21,3575
"Under-age enrolment ratio in primary education, female (%)",,21,3576
"Under-age enrolment ratio in primary education, male (%)",,21,3577
"Under-age enrolment ratio in secondary education, both sexes (%)",,22,3578
"Under-age enrolment ratio in secondary education, female (%)",,22,3579
"Under-age enrolment ratio in secondary education, male (%)",,22,3580
Government expenditure on pre-primary education as % of GDP (%),,26,3581
Government expenditure in pre-primary institutions as % of GDP (%),,26,3582
Government expenditure on primary education as % of GDP (%),,26,3583
