id,name,unit,dataset_id,source_id,description,code,short_unit,timespan,coverage,display,original_metadata
2661,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Elementary occupations (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2662,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Armed forces occupations (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2663,"8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Plant and machine operators, and assemblers (isco-08)",Current local currency,0,445,,,,2000 - 2021,,,
2664,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - No breakdown,Current local currency,0,445,,,,2000 - 2021,,,
2665,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Craft and related trades workers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2666,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Plant and machine operators and assemblers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2667,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Elementary occupations (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2668,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Service workers and shop and market sales workers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2669,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Clerks (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2670,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Technicians and associate professionals (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2671,"8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Legislators, senior officials and managers (isco-88)",Current local currency,0,445,,,,2000 - 2021,,,
2672,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Professionals (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2673,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Not elsewhere classified (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2674,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Armed forces (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2675,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Male - Skilled agricultural and fishery workers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2676,"8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Skilled agricultural, forestry and fishery workers (isco-08)",Current local currency,0,445,,,,2000 - 2021,,,
2677,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Not elsewhere classified (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2678,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Technicians and associate professionals (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2679,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Craft and related trades workers (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2680,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Professionals (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2681,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Clerical support workers (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2682,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Managers (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2683,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Service and sales workers (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2684,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Elementary occupations (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2685,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Armed forces occupations (isco-08),Current local currency,0,445,,,,2000 - 2021,,,
2686,"8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Plant and machine operators, and assemblers (isco-08)",Current local currency,0,445,,,,2000 - 2021,,,
2687,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - No breakdown,Current local currency,0,445,,,,2000 - 2021,,,
2688,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Craft and related trades workers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2689,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Plant and machine operators and assemblers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2690,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Elementary occupations (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2691,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Service workers and shop and market sales workers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2692,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Clerks (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2693,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Technicians and associate professionals (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2694,"8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Legislators, senior officials and managers (isco-88)",Current local currency,0,445,,,,2000 - 2021,,,
2695,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Professionals (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2696,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Not elsewhere classified (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2697,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Armed forces (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2698,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Female - Skilled agricultural and fishery workers (isco-88),Current local currency,0,445,,,,2000 - 2021,,,
2699,8.5.1 - Average hourly earnings of employees by sex and occupation (local currency) - SL_EMP_EARN - Other - No breakdown,Current local currency,0,445,,,,2000 - 2021,,,
2700,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Both sexes - Persons without disability",Percentage,0,446,,,%,2003 - 2021,,,
2701,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Both sexes - No breakdown by disability",Percentage,0,446,,,%,2003 - 2021,,,
2702,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Both sexes - Persons with disability",Percentage,0,446,,,%,2003 - 2021,,,
2703,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Female - Persons without disability",Percentage,0,446,,,%,2003 - 2021,,,
2704,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Female - No breakdown by disability",Percentage,0,446,,,%,2003 - 2021,,,
2705,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Female - Persons with disability",Percentage,0,446,,,%,2003 - 2021,,,
2706,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Male - Persons without disability",Percentage,0,446,,,%,2003 - 2021,,,
2707,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Male - No breakdown by disability",Percentage,0,446,,,%,2003 - 2021,,,
2708,"8.5.2 - Unemployment rate, by sex and disability (%) - SL_TLF_UEMDIS - Male - Persons with disability",Percentage,0,446,,,%,2003 - 2021,,,
2709,"8.6.1 - Proportion of youth not in education, employment or training, by sex and age (%) - SL_TLF_NEET - Male",Percentage,0,447,,,%,2000 - 2021,,,
2710,"8.6.1 - Proportion of youth not in education, employment or training, by sex and age (%) - SL_TLF_NEET - Female",Percentage,0,447,,,%,2000 - 2021,,,
2711,"8.6.1 - Proportion of youth not in education, employment or training, by sex and age (%) - SL_TLF_NEET - Both sexes",Percentage,0,447,,,%,2000 - 2021,,,
2712,"8.6.1 - Proportion of youth not in education, employment or training, by sex and age (%) - SL_TLF_NEET - Other",Percentage,0,447,,,%,2000 - 2021,,,
2713,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 5 to 17 years old - Male",Percentage,0,448,,,%,2010 - 2021,,,
2714,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 5 to 17 years old - Both sexes",Percentage,0,448,,,%,2010 - 2021,,,
2715,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 5 to 17 years old - Female",Percentage,0,448,,,%,2010 - 2021,,,
2716,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 5 to 14 years old - Male",Percentage,0,448,,,%,2010 - 2021,,,
2717,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 5 to 14 years old - Both sexes",Percentage,0,448,,,%,2010 - 2021,,,
2718,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 5 to 14 years old - Female",Percentage,0,448,,,%,2010 - 2021,,,
2719,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 6 to 17 years old - Male",Percentage,0,448,,,%,2010 - 2021,,,
2720,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 6 to 17 years old - Both sexes",Percentage,0,448,,,%,2010 - 2021,,,
2721,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 6 to 17 years old - Female",Percentage,0,448,,,%,2010 - 2021,,,
2722,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 10 to 17 years old - Male",Percentage,0,448,,,%,2010 - 2021,,,
2723,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 10 to 17 years old - Both sexes",Percentage,0,448,,,%,2010 - 2021,,,
2724,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 10 to 17 years old - Female",Percentage,0,448,,,%,2010 - 2021,,,
2725,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 7 to 17 years old - Male",Percentage,0,448,,,%,2010 - 2021,,,
2726,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 7 to 17 years old - Both sexes",Percentage,0,448,,,%,2010 - 2021,,,
2727,"8.7.1 - Proportion of children engaged in economic activity and household chores, by sex and age (%) - SL_TLF_CHLDEC - 7 to 17 years old - Female",Percentage,0,448,,,%,2010 - 2021,,,
2728,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 5 to 17 years old - Both sexes",Percentage,0,449,,,%,2010 - 2021,,,
2729,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 5 to 17 years old - Female",Percentage,0,449,,,%,2010 - 2021,,,
2730,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 5 to 17 years old - Male",Percentage,0,449,,,%,2010 - 2021,,,
2731,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 5 to 14 years old - Both sexes",Percentage,0,449,,,%,2010 - 2021,,,
2732,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 5 to 14 years old - Female",Percentage,0,449,,,%,2010 - 2021,,,
2733,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 5 to 14 years old - Male",Percentage,0,449,,,%,2010 - 2021,,,
2734,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 7 to 17 years old - Both sexes",Percentage,0,449,,,%,2010 - 2021,,,
2735,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 7 to 17 years old - Female",Percentage,0,449,,,%,2010 - 2021,,,
2736,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 7 to 17 years old - Male",Percentage,0,449,,,%,2010 - 2021,,,
2737,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 6 to 17 years old - Both sexes",Percentage,0,449,,,%,2010 - 2021,,,
2738,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 6 to 17 years old - Female",Percentage,0,449,,,%,2010 - 2021,,,
2739,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 6 to 17 years old - Male",Percentage,0,449,,,%,2010 - 2021,,,
2740,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 10 to 17 years old - Both sexes",Percentage,0,449,,,%,2010 - 2021,,,
2741,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 10 to 17 years old - Female",Percentage,0,449,,,%,2010 - 2021,,,
2742,"8.7.1 - Proportion of children engaged in economic activity, by sex and age  (%) - SL_TLF_CHLDEA - 10 to 17 years old - Male",Percentage,0,449,,,%,2010 - 2021,,,
2743,"8.8.1 - Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees) - SL_EMP_FTLINJUR - Both sexes - No breakdown","Per 100,000 employees",0,450,,,,2000 - 2020,,,
2744,"8.8.1 - Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees) - SL_EMP_FTLINJUR - Both sexes - Non-migrant","Per 100,000 employees",0,450,,,,2000 - 2020,,,
